round,candidates,candidates_cumulative,feasible_candidates,margin_valid_candidates,archive_size,round_elapsed_seconds,cumulative_elapsed_seconds,proposal_adapts_to_oracle,acceptance_denominator_kind,query_id,method,method_seed,run_seed,robustness_seed,generator_training_seed,candidate_budget,direction,optimization_steps,gradient_restarts,final_unique_candidate_pool,backward_steps
8,64,512,64,25,271,0.04819445399880351,0.3851767039996048,False,all independently sampled candidates,9,uniform_random,11,14125822,21125822,,512,disease_to_no_disease,,,,
1,64,64,64,34,34,0.04622846100028255,0.04622846100028255,True,all genetic population candidates,9,genetic_cfe,11,14125822,21125822,,512,disease_to_no_disease,,,,
2,64,128,64,55,88,0.04872356600026251,0.09495202700054506,True,all genetic population candidates,9,genetic_cfe,11,14125822,21125822,,512,disease_to_no_disease,,,,
3,64,192,64,58,145,0.05027469599917822,0.14522672299972328,True,all genetic population candidates,9,genetic_cfe,11,14125822,21125822,,512,disease_to_no_disease,,,,
4,64,256,64,56,200,0.053763269001137814,0.1989899920008611,True,all genetic population candidates,9,genetic_cfe,11,14125822,21125822,,512,disease_to_no_disease,,,,
5,64,320,64,60,258,0.05457513600049424,0.25356512800135533,True,all genetic population candidates,9,genetic_cfe,11,14125822,21125822,,512,disease_to_no_disease,,,,
6,64,384,64,54,310,0.057546457999706035,0.31111158600106137,True,all genetic population candidates,9,genetic_cfe,11,14125822,21125822,,512,disease_to_no_disease,,,,
7,64,448,64,60,363,0.07002160999945772,0.3811331960005191,True,all genetic population candidates,9,genetic_cfe,11,14125822,21125822,,512,disease_to_no_disease,,,,
8,64,512,64,62,419,0.06920946600075695,0.45034266200127604,True,all genetic population candidates,9,genetic_cfe,11,14125822,21125822,,512,disease_to_no_disease,,,,
1,512,512,16,16,1,0.12288685299972713,0.12288685299972713,True,final restart pool only,9,dice_gradient_style,11,14125822,21125822,,512,disease_to_no_disease,31.0,16.0,16.0,31.0
1,512,512,16,16,1,0.10473168499993335,0.10473168499993335,True,final restart pool only,9,wachter_style,11,14125822,21125822,,512,disease_to_no_disease,31.0,16.0,16.0,31.0
1,64,64,64,36,36,0.0505741319993831,0.0505741319993831,False,all independently sampled candidates,10,uniform_random,11,15125825,22125825,,512,disease_to_no_disease,,,,
2,64,128,64,30,66,0.052830460999757634,0.10340459299914073,False,all independently sampled candidates,10,uniform_random,11,15125825,22125825,,512,disease_to_no_disease,,,,
3,64,192,64,29,95,0.04861019599957217,0.1520147889987129,False,all independently sampled candidates,10,uniform_random,11,15125825,22125825,,512,disease_to_no_disease,,,,
4,64,256,64,30,125,0.0461521580000408,0.1981669469987537,False,all independently sampled candidates,10,uniform_random,11,15125825,22125825,,512,disease_to_no_disease,,,,
5,64,320,64,33,158,0.04855744900123682,0.24672439599999052,False,all independently sampled candidates,10,uniform_random,11,15125825,22125825,,512,disease_to_no_disease,,,,
6,64,384,64,32,190,0.0487618979987019,0.2954862939986924,False,all independently sampled candidates,10,uniform_random,11,15125825,22125825,,512,disease_to_no_disease,,,,
7,64,448,64,27,217,0.04997501600155374,0.34546131000024616,False,all independently sampled candidates,10,uniform_random,11,15125825,22125825,,512,disease_to_no_disease,,,,
8,64,512,64,35,252,0.05200828299894056,0.3974695929991867,False,all independently sampled candidates,10,uniform_random,11,15125825,22125825,,512,disease_to_no_disease,,,,
1,64,64,64,36,36,0.04524543399929826,0.04524543399929826,True,all genetic population candidates,10,genetic_cfe,11,15125825,22125825,,512,disease_to_no_disease,,,,
2,64,128,64,46,81,0.049410517000069376,0.09465595099936763,True,all genetic population candidates,10,genetic_cfe,11,15125825,22125825,,512,disease_to_no_disease,,,,
3,64,192,64,54,133,0.052057107001019176,0.1467130580003868,True,all genetic population candidates,10,genetic_cfe,11,15125825,22125825,,512,disease_to_no_disease,,,,
4,64,256,64,57,186,0.0537570800006506,0.2004701380010374,True,all genetic population candidates,10,genetic_cfe,11,15125825,22125825,,512,disease_to_no_disease,,,,
5,64,320,64,62,245,0.055594071998712025,0.25606420999974944,True,all genetic population candidates,10,genetic_cfe,11,15125825,22125825,,512,disease_to_no_disease,,,,
6,64,384,64,61,304,0.05774566800027969,0.31380987800002913,True,all genetic population candidates,10,genetic_cfe,11,15125825,22125825,,512,disease_to_no_disease,,,,
7,64,448,64,59,360,0.06140120400050364,0.37521108200053277,True,all genetic population candidates,10,genetic_cfe,11,15125825,22125825,,512,disease_to_no_disease,,,,
8,64,512,64,58,414,0.06628598299903388,0.44149706499956665,True,all genetic population candidates,10,genetic_cfe,11,15125825,22125825,,512,disease_to_no_disease,,,,
1,512,512,16,16,1,0.11055747700083884,0.11055747700083884,True,final restart pool only,10,dice_gradient_style,11,15125825,22125825,,512,disease_to_no_disease,31.0,16.0,16.0,31.0
1,512,512,16,16,1,0.10307261999878392,0.10307261999878392,True,final restart pool only,10,wachter_style,11,15125825,22125825,,512,disease_to_no_disease,31.0,16.0,16.0,31.0
1,64,64,64,23,23,0.04471262900005968,0.04471262900005968,False,all independently sampled candidates,11,uniform_random,11,16125828,23125828,,512,disease_to_no_disease,,,,
2,64,128,64,34,57,0.045096010000634124,0.0898086390006938,False,all independently sampled candidates,11,uniform_random,11,16125828,23125828,,512,disease_to_no_disease,,,,
3,64,192,64,34,91,0.0453171659992222,0.135125804999916,False,all independently sampled candidates,11,uniform_random,11,16125828,23125828,,512,disease_to_no_disease,,,,
4,64,256,64,35,126,0.04599919200154545,0.18112499700146145,False,all independently sampled candidates,11,uniform_random,11,16125828,23125828,,512,disease_to_no_disease,,,,
5,64,320,64,44,170,0.049866666999150766,0.23099166400061222,False,all independently sampled candidates,11,uniform_random,11,16125828,23125828,,512,disease_to_no_disease,,,,
6,64,384,64,32,202,0.04856350500085682,0.27955516900146904,False,all independently sampled candidates,11,uniform_random,11,16125828,23125828,,512,disease_to_no_disease,,,,
7,64,448,64,25,227,0.04876710799908324,0.3283222770005523,False,all independently sampled candidates,11,uniform_random,11,16125828,23125828,,512,disease_to_no_disease,,,,
8,64,512,64,31,258,0.049237418999837246,0.3775596960003895,False,all independently sampled candidates,11,uniform_random,11,16125828,23125828,,512,disease_to_no_disease,,,,
1,64,64,64,23,23,0.04480520799916121,0.04480520799916121,True,all genetic population candidates,11,genetic_cfe,11,16125828,23125828,,512,disease_to_no_disease,,,,
2,64,128,64,40,61,0.04633983200073999,0.0911450399999012,True,all genetic population candidates,11,genetic_cfe,11,16125828,23125828,,512,disease_to_no_disease,,,,
3,64,192,64,57,115,0.04827821399885579,0.139423253998757,True,all genetic population candidates,11,genetic_cfe,11,16125828,23125828,,512,disease_to_no_disease,,,,
4,64,256,64,57,171,0.05092137900101079,0.19034463299976778,True,all genetic population candidates,11,genetic_cfe,11,16125828,23125828,,512,disease_to_no_disease,,,,
5,64,320,64,58,226,0.05407415799891169,0.24441879099867947,True,all genetic population candidates,11,genetic_cfe,11,16125828,23125828,,512,disease_to_no_disease,,,,
6,64,384,64,61,286,0.05700731300021289,0.30142610399889236,True,all genetic population candidates,11,genetic_cfe,11,16125828,23125828,,512,disease_to_no_disease,,,,
7,64,448,64,60,344,0.06193861500105413,0.3633647189999465,True,all genetic population candidates,11,genetic_cfe,11,16125828,23125828,,512,disease_to_no_disease,,,,
8,64,512,64,62,402,0.0620589789996302,0.4254236979995767,True,all genetic population candidates,11,genetic_cfe,11,16125828,23125828,,512,disease_to_no_disease,,,,
1,512,512,16,16,1,0.1117917049996322,0.1117917049996322,True,final restart pool only,11,dice_gradient_style,11,16125828,23125828,,512,disease_to_no_disease,31.0,16.0,16.0,31.0
1,512,512,16,16,1,0.10243519700088655,0.10243519700088655,True,final restart pool only,11,wachter_style,11,16125828,23125828,,512,disease_to_no_disease,31.0,16.0,16.0,31.0
1,64,64,64,32,32,0.04423757100084913,0.04423757100084913,False,all independently sampled candidates,12,uniform_random,11,17125831,24125831,,512,disease_to_no_disease,,,,
2,64,128,64,34,66,0.04549113900066004,0.08972871000150917,False,all independently sampled candidates,12,uniform_random,11,17125831,24125831,,512,disease_to_no_disease,,,,
3,64,192,64,36,102,0.04574678099925222,0.1354754910007614,False,all independently sampled candidates,12,uniform_random,11,17125831,24125831,,512,disease_to_no_disease,,,,
4,64,256,64,27,129,0.04584982599953946,0.18132531700030086,False,all independently sampled candidates,12,uniform_random,11,17125831,24125831,,512,disease_to_no_disease,,,,
5,64,320,64,36,165,0.04802785600077186,0.22935317300107272,False,all independently sampled candidates,12,uniform_random,11,17125831,24125831,,512,disease_to_no_disease,,,,
6,64,384,64,31,196,0.04883100999904855,0.27818418300012127,False,all independently sampled candidates,12,uniform_random,11,17125831,24125831,,512,disease_to_no_disease,,,,
7,64,448,64,33,229,0.05301843100096448,0.33120261400108575,False,all independently sampled candidates,12,uniform_random,11,17125831,24125831,,512,disease_to_no_disease,,,,
8,64,512,64,37,266,0.052751338998859865,0.3839539529999456,False,all independently sampled candidates,12,uniform_random,11,17125831,24125831,,512,disease_to_no_disease,,,,
1,64,64,64,32,32,0.04458462399998098,0.04458462399998098,True,all genetic population candidates,12,genetic_cfe,11,17125831,24125831,,512,disease_to_no_disease,,,,
2,64,128,64,51,80,0.04824919600105204,0.09283382000103302,True,all genetic population candidates,12,genetic_cfe,11,17125831,24125831,,512,disease_to_no_disease,,,,
3,64,192,64,56,133,0.05186964299900865,0.14470346300004167,True,all genetic population candidates,12,genetic_cfe,11,17125831,24125831,,512,disease_to_no_disease,,,,
4,64,256,64,57,186,0.053279173000191804,0.19798263600023347,True,all genetic population candidates,12,genetic_cfe,11,17125831,24125831,,512,disease_to_no_disease,,,,
5,64,320,64,55,240,0.05343809199985117,0.25142072800008464,True,all genetic population candidates,12,genetic_cfe,11,17125831,24125831,,512,disease_to_no_disease,,,,
6,64,384,64,61,299,0.057233331999668735,0.30865405999975337,True,all genetic population candidates,12,genetic_cfe,11,17125831,24125831,,512,disease_to_no_disease,,,,
7,64,448,64,58,355,0.06128391200036276,0.36993797200011613,True,all genetic population candidates,12,genetic_cfe,11,17125831,24125831,,512,disease_to_no_disease,,,,
8,64,512,64,59,413,0.06149439700129733,0.43143236900141346,True,all genetic population candidates,12,genetic_cfe,11,17125831,24125831,,512,disease_to_no_disease,,,,
1,512,512,16,16,1,0.11261793599987868,0.11261793599987868,True,final restart pool only,12,dice_gradient_style,11,17125831,24125831,,512,disease_to_no_disease,31.0,16.0,16.0,31.0
1,512,512,16,16,1,0.10141796000061731,0.10141796000061731,True,final restart pool only,12,wachter_style,11,17125831,24125831,,512,disease_to_no_disease,31.0,16.0,16.0,31.0
1,64,64,64,22,22,0.04340476099969237,0.04340476099969237,False,all independently sampled candidates,13,uniform_random,11,18125834,25125834,,512,disease_to_no_disease,,,,
2,64,128,64,28,50,0.043393593001383124,0.0867983540010755,False,all independently sampled candidates,13,uniform_random,11,18125834,25125834,,512,disease_to_no_disease,,,,
3,64,192,64,28,78,0.04508625699963886,0.13188461100071436,False,all independently sampled candidates,13,uniform_random,11,18125834,25125834,,512,disease_to_no_disease,,,,
4,64,256,64,27,105,0.04454611300025135,0.1764307240009657,False,all independently sampled candidates,13,uniform_random,11,18125834,25125834,,512,disease_to_no_disease,,,,
5,64,320,64,22,127,0.044519999999465654,0.22095072400043136,False,all independently sampled candidates,13,uniform_random,11,18125834,25125834,,512,disease_to_no_disease,,,,
6,64,384,64,27,154,0.04684690499925637,0.26779762899968773,False,all independently sampled candidates,13,uniform_random,11,18125834,25125834,,512,disease_to_no_disease,,,,
7,64,448,64,29,183,0.04687718100103666,0.3146748100007244,False,all independently sampled candidates,13,uniform_random,11,18125834,25125834,,512,disease_to_no_disease,,,,
8,64,512,63,28,211,0.048255013000016334,0.3629298230007407,False,all independently sampled candidates,13,uniform_random,11,18125834,25125834,,512,disease_to_no_disease,,,,
1,64,64,64,22,22,0.04394066900022153,0.04394066900022153,True,all genetic population candidates,13,genetic_cfe,11,18125834,25125834,,512,disease_to_no_disease,,,,
2,64,128,64,33,54,0.045716592998360284,0.08965726199858182,True,all genetic population candidates,13,genetic_cfe,11,18125834,25125834,,512,disease_to_no_disease,,,,
3,64,192,64,46,99,0.04596825700173213,0.13562551900031394,True,all genetic population candidates,13,genetic_cfe,11,18125834,25125834,,512,disease_to_no_disease,,,,
4,64,256,64,51,149,0.050975824999113684,0.18660134399942763,True,all genetic population candidates,13,genetic_cfe,11,18125834,25125834,,512,disease_to_no_disease,,,,
5,64,320,64,55,202,0.05211529600092035,0.23871664000034798,True,all genetic population candidates,13,genetic_cfe,11,18125834,25125834,,512,disease_to_no_disease,,,,
6,64,384,64,53,254,0.052286108999396674,0.29100274899974465,True,all genetic population candidates,13,genetic_cfe,11,18125834,25125834,,512,disease_to_no_disease,,,,
7,64,448,64,57,307,0.05915214400010882,0.3501548929998535,True,all genetic population candidates,13,genetic_cfe,11,18125834,25125834,,512,disease_to_no_disease,,,,
8,64,512,64,55,360,0.060303975000351784,0.41045886800020526,True,all genetic population candidates,13,genetic_cfe,11,18125834,25125834,,512,disease_to_no_disease,,,,
1,512,512,16,16,1,0.11227082000004884,0.11227082000004884,True,final restart pool only,13,dice_gradient_style,11,18125834,25125834,,512,disease_to_no_disease,31.0,16.0,16.0,31.0
1,512,512,16,16,1,0.10159710699917923,0.10159710699917923,True,final restart pool only,13,wachter_style,11,18125834,25125834,,512,disease_to_no_disease,31.0,16.0,16.0,31.0
1,64,64,64,19,19,0.0434276680007315,0.0434276680007315,False,all independently sampled candidates,14,uniform_random,11,19125837,26125837,,512,disease_to_no_disease,,,,
2,64,128,64,28,47,0.04529134400036128,0.08871901200109278,False,all independently sampled candidates,14,uniform_random,11,19125837,26125837,,512,disease_to_no_disease,,,,
3,64,192,64,27,74,0.0465444599994953,0.13526347200058808,False,all independently sampled candidates,14,uniform_random,11,19125837,26125837,,512,disease_to_no_disease,,,,
4,64,256,64,24,98,0.04590438599916524,0.18116785799975332,False,all independently sampled candidates,14,uniform_random,11,19125837,26125837,,512,disease_to_no_disease,,,,
5,64,320,64,29,127,0.04735492700092436,0.2285227850006777,False,all independently sampled candidates,14,uniform_random,11,19125837,26125837,,512,disease_to_no_disease,,,,
6,64,384,64,27,154,0.04646991700064973,0.2749927020013274,False,all independently sampled candidates,14,uniform_random,11,19125837,26125837,,512,disease_to_no_disease,,,,
7,64,448,63,32,186,0.048001862998717115,0.32299456500004453,False,all independently sampled candidates,14,uniform_random,11,19125837,26125837,,512,disease_to_no_disease,,,,
8,64,512,63,24,210,0.04558722200090415,0.3685817870009487,False,all independently sampled candidates,14,uniform_random,11,19125837,26125837,,512,disease_to_no_disease,,,,
1,64,64,64,19,19,0.043916279000768554,0.043916279000768554,True,all genetic population candidates,14,genetic_cfe,11,19125837,26125837,,512,disease_to_no_disease,,,,
2,64,128,64,42,56,0.04553665300045395,0.08945293200122251,True,all genetic population candidates,14,genetic_cfe,11,19125837,26125837,,512,disease_to_no_disease,,,,
3,64,192,64,51,103,0.04754337599842984,0.13699630799965234,True,all genetic population candidates,14,genetic_cfe,11,19125837,26125837,,512,disease_to_no_disease,,,,
4,64,256,64,57,157,0.04908864400022139,0.18608495199987374,True,all genetic population candidates,14,genetic_cfe,11,19125837,26125837,,512,disease_to_no_disease,,,,
5,64,320,64,60,215,0.05297066400089534,0.23905561600076908,True,all genetic population candidates,14,genetic_cfe,11,19125837,26125837,,512,disease_to_no_disease,,,,
6,64,384,64,57,267,0.05528890700043121,0.2943445230012003,True,all genetic population candidates,14,genetic_cfe,11,19125837,26125837,,512,disease_to_no_disease,,,,
7,64,448,64,56,322,0.0575007799998275,0.3518453030010278,True,all genetic population candidates,14,genetic_cfe,11,19125837,26125837,,512,disease_to_no_disease,,,,
