direction,method,method_family,candidate_cohort_seed,plaintext_logit,he_logit,abs_logit_error,label_agreement
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,10.286621125962917,10.286628485447354,7.3594844369750945e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,4.491146029878177,4.49115271449623,6.684618052865687e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,0.8470208085169979,0.8470258243092893,5.015792291396259e-06,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,303,3.1049994907903393,3.105005176358608,5.685568268631869e-06,True
disease_to_no_disease,uniform_random,Baseline,303,-6.271791304479732,-6.271787619332973,3.6851467593024267e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,-4.590322661860609,-4.590318862893467,3.7989671426430505e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,-13.15889332073052,-13.158891130004806,2.1907257146125403e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,-0.3626450796727081,-0.3626396905185035,5.389154204615831e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,-0.22197072477221091,-0.22196548964081247,5.235131398440007e-06,True
disease_to_no_disease,proposed_countergan,Non-DP CounterGAN,303,-2.824374988652628,-2.8243698798616212,5.108791006680491e-06,True
no_disease_to_disease,uniform_random,Baseline,303,1.5111685243933337,1.511174122287744,5.5978944102363926e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,0.6904761138613793,0.6904813653165864,5.2514552071336595e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,5.94259439691524,5.942601061305174,6.664389934130099e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,4.362065546312733,4.3620713784870375,5.8321743043876495e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,0.801388166915725,0.8013931988641203,5.031948395295416e-06,True
no_disease_to_disease,countergan_one_shot,Non-DP CounterGAN,303,10.656469111902343,10.656477455945696,8.344043353147867e-06,True
disease_to_no_disease,uniform_random,Baseline,303,-1.6124493853667055,-1.6124444336809618,4.95168574365934e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,-7.595326894963015,-7.5953231897058355,3.7052571792983713e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,-6.997378283291355,-6.997374374759293,3.908532062446568e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,-18.016578474191814,-18.016577333209554,1.1409822597840957e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,-8.343484860280721,-8.343481519782463,3.3404982584528398e-06,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,303,-0.7188501932736804,-0.7188450853691093,5.107904571088895e-06,True
no_disease_to_disease,genetic_cfe,Baseline,303,3.9287288921851626,3.928735444398556,6.5522133931850135e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,1.4955279342363283,1.4955335544930044,5.620256676053259e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,0.7261407466580536,0.7261459222295252,5.1755714716161805e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,2.1156607794725133,2.1156660731457633,5.2936732499730965e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,1.5961452521921515,1.596150918739682,5.666547530536192e-06,True
no_disease_to_disease,countergan_one_shot,Non-DP CounterGAN,303,4.566195818994085,4.5662026032310905,6.784237005064142e-06,True
disease_to_no_disease,uniform_random,Baseline,303,-1.7327468124321008,-1.7327414382498627,5.374182238115921e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,-2.264005845515184,-2.264001404443633,4.441071550953524e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,-24.529274690414265,-24.529275007450085,3.170358198190115e-07,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,-4.213413456760884,-4.2134093237658,4.132995083949709e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,-5.2823738755720955,-5.282369754903404,4.120668691598439e-06,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,303,-13.484845340359925,-13.484843393982558,1.946377366834895e-06,True
no_disease_to_disease,uniform_random,Baseline,303,7.382968076078399,7.382975200435754,7.124357355614563e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,2.5930663525185977,2.5930717301941146,5.377675516893277e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,1.1261508389514905,1.1261567414931775,5.902541686975127e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,2.1731223402246265,2.1731275945266564,5.254302029911173e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,16.136395306903218,16.13640450674278,9.199839563933665e-06,True
no_disease_to_disease,proposed_countergan,Non-DP CounterGAN,303,8.36237737259421,8.36238469571511,7.323120899016544e-06,True
disease_to_no_disease,genetic_cfe,Baseline,303,-2.481767702005703,-2.481763071595283,4.630410419981246e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,-6.699610324700096,-6.699606459333762,3.8653663336774e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,-13.077298619934927,-13.077296419387395,2.2005475326380974e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,-2.1234987644447596,-2.1234943751479713,4.389296788254171e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,-0.6200837662296106,-0.6200785285094806,5.237720129946943e-06,True
disease_to_no_disease,countergan_one_shot,Non-DP CounterGAN,303,-3.7784831099790077,-3.7784789627440616,4.147234946128009e-06,True
no_disease_to_disease,uniform_random,Baseline,303,1.7190814117216604,1.7190873805031375,5.968781477072582e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,2.424463425762406,2.424469475225296,6.049462890178603e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,9.689926232010308,9.689934102300361,7.870290053446638e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,0.5548122822672514,0.5548179727146976,5.690447446138336e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,0.7512796846707026,0.7512846031183701,4.9184476674790645e-06,True
no_disease_to_disease,countergan_one_shot,Non-DP CounterGAN,303,7.32521489148866,7.32522156734833,6.675859670401962e-06,True
disease_to_no_disease,uniform_random,Baseline,303,-2.60755454512117,-2.6075492845730883,5.2605480815870465e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,-5.864510866150816,-5.864506996918851,3.869231965047959e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,-2.2604370761812964,-2.260432419082763,4.657098533478177e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,-11.662408924137157,-11.662406346182548,2.5779546088955385e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,-0.6345362974379425,-0.6345315378984469,4.7595394956356785e-06,True
disease_to_no_disease,proposed_countergan,Non-DP CounterGAN,303,-3.8321325723051674,-3.8321284543176093,4.1179875580610315e-06,True
no_disease_to_disease,uniform_random,Baseline,303,1.2404823613688158,1.240488108298256,5.7469294401091275e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,2.660515636425508,2.6605211163241482,5.479898640192715e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,19.4993178399412,19.499327799216545,9.95927534575003e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,5.228139888120314,5.228146726959093,6.838838778833178e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,1.6244576835668063,1.6244634359954147,5.75242860834102e-06,True
no_disease_to_disease,proposed_countergan,Non-DP CounterGAN,303,8.113720787239796,8.113728064328205,7.277088409196608e-06,True
disease_to_no_disease,uniform_random,Baseline,303,-2.542533343355581,-2.5425285666360176,4.776719563448495e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,-0.7254517590496015,-0.7254461594891389,5.599560462532516e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,-1.0628262359700553,-1.0628211272168975,5.108753157845314e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,-13.272176794785718,-13.272174753130615,2.041655102758e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,-1.426496013097326,-1.4264913977177593,4.615379566752509e-06,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,303,-4.901052028233931,-4.901048162699954,3.86553397646594e-06,True
no_disease_to_disease,genetic_cfe,Baseline,303,26.963432597371536,26.963444004814978,1.1407443441413534e-05,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,8.139225920588201,8.139233216330696,7.295742495472268e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,13.099083921325114,13.099093016235571,9.094910456752814e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,1.1309901285463386,1.1309959543316375,5.825785298840813e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,1.3139614405917897,1.313966898199282,5.457607492376226e-06,True
no_disease_to_disease,proposed_countergan,Non-DP CounterGAN,303,8.076129236050797,8.076136636128782,7.400077985053599e-06,True
disease_to_no_disease,uniform_random,Baseline,303,-6.357793426171762,-6.357789578069448,3.848102314130131e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,-8.72412270668109,-8.724119566087767,3.1405933231809513e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,-9.676896364761827,-9.676893692431765,2.6723300621256385e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,-4.176165862457659,-4.1761617608892925,4.101568366721153e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,-4.380275625484041,-4.380271592660034,4.0328240062947884e-06,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,303,-7.126046314356867,-7.12604276516105,3.5491958172428895e-06,True
no_disease_to_disease,genetic_cfe,Baseline,303,3.0207839987137284,3.020790035664075,6.0369503467327945e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,7.002553156731182,7.002560259324258,7.102593076346864e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,0.2501806784562888,0.25018590010671254,5.221650423770097e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,0.44454659191525003,0.4445515031121786,4.911196928580885e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,5.500549709172404,5.500556230418672,6.521246268320624e-06,True
no_disease_to_disease,countergan_one_shot,Non-DP CounterGAN,303,2.1317274760128555,2.1317327665075365,5.2904946810095055e-06,True
disease_to_no_disease,uniform_random,Baseline,303,-4.665792827824871,-4.66578845204384,4.375781030852011e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,-15.609399798661425,-15.609398249016778,1.549644647269588e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,-42.754523661817196,-42.75452807566303,4.4138458363818245e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,-8.631523051037568,-8.631519645984014,3.405053554672577e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,-3.9370128727575007,-3.93700809771737,4.775040130855501e-06,True
disease_to_no_disease,proposed_countergan,Non-DP CounterGAN,303,-5.067594604705693,-5.067590973272859,3.631432834438897e-06,True
no_disease_to_disease,uniform_random,Baseline,303,1.9553369560210356,1.9553427549850455,5.798964009873231e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,1.1148416597744877,1.114847088896627,5.429122139410936e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,1.7774358670092738,1.7774413645119704,5.497502696627521e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,1.1799465983351247,1.1799521519581626,5.553623037890532e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,1.3607790801376964,1.3607844377086022,5.3575709058062415e-06,True
no_disease_to_disease,countergan_one_shot,Non-DP CounterGAN,303,8.509503948232947,8.50951132017564,7.371942693623623e-06,True
disease_to_no_disease,genetic_cfe,Baseline,303,-4.019603674173375,-4.019599546558162,4.127615213178615e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,-5.567077204244219,-5.567073329215325,3.875028894206878e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,-16.270088814712988,-16.270087194969026,1.6197439620668774e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,-3.7579042774621865,-3.757899890250758,4.3872114283693975e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,-0.5915183794386403,-0.5915131213679561,5.258070684188709e-06,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,303,-9.278811612102654,-9.278808553667918,3.058434735692117e-06,True
no_disease_to_disease,uniform_random,Baseline,303,5.433611456450583,5.4336176827250195,6.226274436471613e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,7.742881238246641,7.7428884790595385,7.240812897713056e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,1.8598666890368012,1.8598728483688378,6.159332036625997e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,0.2843542624965174,0.2843592954638327,5.0329673152993415e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,2.6920066626322203,2.692012605405283,5.94277306253943e-06,True
no_disease_to_disease,proposed_countergan,Non-DP CounterGAN,303,13.560451794555824,13.560460939561981,9.145006156785485e-06,True
disease_to_no_disease,uniform_random,Baseline,303,-1.1904505150151063,-1.190445339045445,5.175969661319613e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,-32.838789069986554,-32.838790532427396,1.462440842203705e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,-9.105244683909289,-9.105241617799566,3.0661097234485624e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,-6.797145506151961,-6.797141532920487,3.973231473608507e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,-0.9956309010946391,-0.9956252805130786,5.620581560505933e-06,True
disease_to_no_disease,proposed_countergan,Non-DP CounterGAN,303,-9.969679327530384,-9.969676691548788,2.6359815965548705e-06,True
no_disease_to_disease,uniform_random,Baseline,303,2.0757860582621674,2.0757913306821387,5.272419971280584e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,6.518824016625999,6.518830816911282,6.800285283325991e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,13.908768307572515,13.908777311674983,9.004102468068709e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,2.42511460991685,2.4251202946771455,5.684760295388003e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,8.451660142804663,8.451668106860195,7.96405553238344e-06,True
no_disease_to_disease,proposed_countergan,Non-DP CounterGAN,303,11.603738336233132,11.603746999577996,8.663344864601186e-06,True
disease_to_no_disease,uniform_random,Baseline,303,-12.360887119010759,-12.360884477181651,2.6418291074747913e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,-0.31128510682103183,-0.3112796957651081,5.41105592372082e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,-15.299196221396565,-15.299194605622178,1.6157743871758612e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,-4.052328192769029,-4.052323532132605,4.660636424347331e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,-0.12741996163464275,-0.12741483271158147,5.128923061287205e-06,True
disease_to_no_disease,proposed_countergan,Non-DP CounterGAN,303,-1.449942312048731,-1.4499368426497776,5.469398953295013e-06,True
no_disease_to_disease,genetic_cfe,Baseline,303,7.684616629364772,7.684623808315834,7.1789510620590136e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,1.4129216210958404,1.412926678397115,5.057301274646875e-06,True
